step,train_loss,train_mean_token_accuracy,valid_loss,valid_mean_token_accuracy
488,1.1854122877120972,0.6700854897499084,-1,-1
489,1.2531565427780151,0.6504064798355103,1.2294979864994455,0.6368876080691642
490,0.9548650979995728,0.7274418473243713,-1,-1
491,0.951758861541748,0.7417883276939392,-1,-1
492,1.016594648361206,0.70703125,-1,-1
493,1.285955548286438,0.6423444747924805,0.9619746505558184,0.6676449009537784
494,1.1117767095565796,0.694537341594696,-1,-1
495,1.2301819324493408,0.6728476881980896,-1,-1
496,0.7382247447967529,0.7823834419250488,-1,-1
497,1.2480424642562866,0.6731216311454773,1.0871175699673723,0.6213151927437641
498,0.9756439328193665,0.7255586385726929,-1,-1
499,1.1020619869232178,0.7150793671607971,-1,-1
500,1.1655807495117188,0.6564885377883911,-1,-1
501,0.8960464000701904,0.7482587099075317,1.3651500841643445,0.5461465271170314
502,1.1268136501312256,0.6845637559890747,-1,-1
503,0.9765359163284302,0.7313432693481445,-1,-1
504,1.1564728021621704,0.6897568106651306,-1,-1
505,1.285567045211792,0.652953565120697,0.9631732826647551,0.6711956521739131
506,0.8277513980865479,0.758266806602478,-1,-1
507,1.0369389057159424,0.725476861000061,-1,-1
508,1.387320637702942,0.6325648427009583,-1,-1
509,1.1200474500656128,0.6705539226531982,0.9269366456331929,0.6869350862777321
510,1.3736181259155273,0.6287593841552734,-1,-1
511,0.9170041680335999,0.7369369268417358,-1,-1
512,0.8757966160774231,0.7545573115348816,-1,-1
513,1.0377446413040161,0.7174887657165527,1.2969530342451108,0.5869281045751634
514,0.9713574051856995,0.7250220775604248,-1,-1
515,1.1290342807769775,0.689069926738739,-1,-1
516,0.8764458894729614,0.7545454502105713,-1,-1
517,1.045960783958435,0.7168610692024231,0.9597804973651837,0.670995670995671
518,1.315170168876648,0.6444087028503418,-1,-1
519,1.1693693399429321,0.6710000038146973,-1,-1
520,1.161157488822937,0.6791700124740601,-1,-1
521,0.9985342025756836,0.7071090340614319,0.9417170329266283,0.6277108433734939
522,1.4841930866241455,0.5968928933143616,-1,-1
523,1.3171530961990356,0.6304728388786316,-1,-1
524,1.4030776023864746,0.6366459727287292,-1,-1
525,1.2634801864624023,0.6455160975456238,1.0013016788926843,0.6318493150684932
526,0.8832777738571167,0.7592713236808777,-1,-1
527,0.9363111257553101,0.7483388781547546,-1,-1
528,1.160398244857788,0.68144690990448,-1,-1
529,1.0331807136535645,0.7216189503669739,1.0776083724653296,0.6591405680990532
530,1.084755778312683,0.6995594501495361,-1,-1
531,0.7582898736000061,0.7730103731155396,-1,-1
532,1.4164499044418335,0.6221122145652771,-1,-1
533,0.7428184747695923,0.7537437677383423,1.1584856558381842,0.6056179775280899
534,1.3453129529953003,0.6301369667053223,-1,-1
535,1.252355933189392,0.6615384817123413,-1,-1
536,1.2211730480194092,0.670894980430603,-1,-1
537,0.9664976000785828,0.7410314083099365,1.012071430933927,0.6704067321178121
538,1.110777735710144,0.6921659111976624,-1,-1
539,0.9435935616493225,0.73191899061203,-1,-1
540,0.9557029008865356,0.7088465690612793,-1,-1
541,1.064452886581421,0.6907216310501099,1.2467161903528918,0.5831721470019342
542,1.3091486692428589,0.648618757724762,-1,-1
543,0.8154558539390564,0.7611777782440186,-1,-1
544,1.0479015111923218,0.7021604776382446,-1,-1
545,1.1548997163772583,0.6916780471801758,1.2408244804416537,0.6044843049327354
546,1.4485619068145752,0.6122449040412903,-1,-1
547,1.2365679740905762,0.6740128397941589,-1,-1
548,1.1956367492675781,0.682380199432373,-1,-1
549,1.0834933519363403,0.7021494507789612,1.1913374506002266,0.6326530612244898
550,1.1356089115142822,0.6921373009681702,-1,-1
551,1.1375370025634766,0.705334484577179,-1,-1
552,1.1964476108551025,0.6705479621887207,-1,-1
553,1.1764776706695557,0.6723004579544067,1.3004974467671404,0.5786686838124054
554,0.8701964020729065,0.7491379380226135,-1,-1
555,1.2097011804580688,0.6590105891227722,-1,-1
556,0.7475712299346924,0.7646258473396301,-1,-1
557,1.1609432697296143,0.6582278609275818,0.9261570821081908,0.7094763092269327
558,1.2586663961410522,0.651059091091156,-1,-1
559,1.0361700057983398,0.7205333113670349,-1,-1
560,1.2862886190414429,0.6691832542419434,-1,-1
561,1.0313416719436646,0.7121211886405945,0.9611684850141878,0.6277128547579299
562,1.2418755292892456,0.6733524203300476,-1,-1
563,1.177514910697937,0.681027352809906,-1,-1
564,1.1759287118911743,0.6960711479187012,-1,-1
565,1.0587480068206787,0.6874400973320007,1.1072034632212886,0.6353543979504697
566,1.124167561531067,0.7047308087348938,-1,-1
567,1.0755199193954468,0.7058064341545105,-1,-1
568,1.0027875900268555,0.7242594957351685,-1,-1
569,1.038942575454712,0.7098039388656616,0.9912600979545361,0.703851261620186
570,1.1220577955245972,0.6716631054878235,-1,-1
571,1.0050220489501953,0.7454728484153748,-1,-1
572,1.0904388427734375,0.7013945579528809,-1,-1
573,1.353438138961792,0.6524239778518677,1.2097285645348685,0.609375
574,1.1888152360916138,0.6831682920455933,-1,-1
575,1.2980592250823975,0.6575342416763306,-1,-1
576,1.3369884490966797,0.6466480493545532,-1,-1
577,1.1355843544006348,0.6801266670227051,1.1228578111301906,0.6365066876475216
578,1.0401138067245483,0.708713710308075,-1,-1
579,0.8286430835723877,0.7645650506019592,-1,-1
580,1.003381371498108,0.7218683362007141,-1,-1
581,0.9808118343353271,0.7304884791374207,1.0285573398632406,0.6545166402535658
582,1.2167617082595825,0.6687631011009216,-1,-1
583,1.0556870698928833,0.6847826242446899,-1,-1
584,1.0269551277160645,0.7367829084396362,-1,-1
585,1.2670310735702515,0.625,1.3697537219885625,0.5875831485587583
586,0.906700849533081,0.7573715448379517,-1,-1
587,0.7678963541984558,0.7476525902748108,-1,-1
588,1.1521669626235962,0.6791304349899292,-1,-1
589,0.9140254855155945,0.7439703345298767,1.226340119043986,0.6222222222222222
590,1.3665614128112793,0.6502914428710938,-1,-1
591,1.3501259088516235,0.6506189703941345,-1,-1
592,0.978203535079956,0.7337367534637451,-1,-1
593,0.8868239521980286,0.7433264851570129,1.1043848693156568,0.6297627606038821
594,1.0000197887420654,0.7184092402458191,-1,-1
595,1.0259562730789185,0.7128969430923462,-1,-1
596,1.3494764566421509,0.6366119980812073,-1,-1
597,1.081595778465271,0.703906238079071,1.2124856689563126,0.6189495365602472
598,1.0641165971755981,0.7065507769584656,-1,-1
599,0.9659988880157471,0.7259395122528076,-1,-1
600,0.9905359745025635,0.699432909488678,-1,-1
601,1.0084413290023804,0.7012072205543518,1.1802433808254083,0.6117936117936118
602,1.1895672082901,0.6803519129753113,-1,-1
603,1.570621371269226,0.6112920641899109,-1,-1
604,0.8607584834098816,0.7612259387969971,-1,-1
605,0.912693202495575,0.7341136932373047,1.1075531658962408,0.6647108130762783
606,1.2171739339828491,0.6652719378471375,-1,-1
607,1.149700403213501,0.6889692544937134,-1,-1
608,1.0108649730682373,0.7217997312545776,-1,-1
609,1.1460015773773193,0.6864111423492432,0.9831106260115862,0.6525198938992043
610,1.4005464315414429,0.6503999829292297,-1,-1
611,0.9922277331352234,0.7008309960365295,-1,-1
612,1.14412260055542,0.6931464076042175,-1,-1
613,0.9040824174880981,0.735150933265686,1.0217311177097383,0.6219262295081968
614,1.093590259552002,0.7066929340362549,-1,-1
615,0.961349368095398,0.7226415276527405,-1,-1
616,1.319376826286316,0.6373551487922668,-1,-1
617,0.9431707859039307,0.7214217185974121,1.08008037850851,0.6362166531932094
618,1.229913353919983,0.6587005257606506,-1,-1
619,1.0334360599517822,0.7275640964508057,-1,-1
620,1.0112006664276123,0.7067545056343079,-1,-1
621,1.0224848985671997,0.7105262875556946,1.0560200400070239,0.6593977154724818
622,0.838617742061615,0.7673038840293884,-1,-1
623,1.052483320236206,0.710616409778595,-1,-1
624,1.099369764328003,0.7127139568328857,-1,-1
625,1.00380277633667,0.729468584060669,0.8258689549439763,0.6945676274944568
626,1.3517498970031738,0.6076115369796753,-1,-1
627,1.144312858581543,0.6742957830429077,-1,-1
628,1.2241957187652588,0.6684532761573792,-1,-1
629,1.1461502313613892,0.6763636469841003,1.2551362016961252,0.6143572621035058
630,0.8211652040481567,0.757785439491272,-1,-1
631,1.068235158920288,0.7025472521781921,-1,-1
632,0.934600293636322,0.737463116645813,-1,-1
633,0.9838664531707764,0.737463116645813,0.9950322592130272,0.6854838709677419
634,1.1140539646148682,0.7011128664016724,-1,-1
635,1.2187843322753906,0.6884512305259705,-1,-1
636,0.86815345287323,0.7569444179534912,-1,-1
637,1.2791454792022705,0.6416739225387573,1.3383056102205113,0.6493402638944422
638,1.0714454650878906,0.6979637742042542,-1,-1
639,1.2179217338562012,0.6816037893295288,-1,-1
640,1.6568049192428589,0.5611940026283264,-1,-1
641,1.1875799894332886,0.6897560954093933,0.9966243005934216,0.6142857142857143
642,0.9874721765518188,0.7029096484184265,-1,-1
643,1.0017491579055786,0.7087452411651611,-1,-1
644,1.495737075805664,0.6085946559906006,-1,-1
645,1.1261544227600098,0.690538763999939,1.0383448873247418,0.634065934065934
646,1.4541515111923218,0.6114832758903503,-1,-1
647,1.0476772785186768,0.7136895060539246,-1,-1
648,1.205297589302063,0.6692190170288086,-1,-1
649,1.173892617225647,0.7027237415313721,1.0727656890698174,0.6403361344537815
650,1.0369453430175781,0.7159321904182434,-1,-1
651,1.1622916460037231,0.7051755785942078,-1,-1
652,1.157822608947754,0.6603773832321167,-1,-1
653,1.2827011346817017,0.6535500288009644,1.1644718658786628,0.6350906095551895
654,1.2723608016967773,0.6524389982223511,-1,-1
655,0.7944968342781067,0.75611811876297,-1,-1
656,1.0899885892868042,0.694468080997467,-1,-1
657,0.8188695311546326,0.739130437374115,1.510983334545003,0.5482625482625483
658,1.1219288110733032,0.7020057439804077,-1,-1
659,1.3018910884857178,0.6430976390838623,-1,-1
660,0.8492438793182373,0.7591666579246521,-1,-1
661,1.2673426866531372,0.6456921696662903,1.1389167288155138,0.6227141482194418
662,1.05933678150177,0.6983184814453125,-1,-1
663,1.4071857929229736,0.6405904293060303,-1,-1
664,1.2022441625595093,0.669741690158844,-1,-1
665,1.120017409324646,0.6919060349464417,0.9143180100011153,0.6786971830985915
666,1.0903650522232056,0.7107279896736145,-1,-1
667,1.2832978963851929,0.6312217116355896,-1,-1
668,1.1889106035232544,0.6931216716766357,-1,-1
669,1.1376887559890747,0.6666666865348816,1.2062666672203928,0.6334975369458128
670,1.2921031713485718,0.6514118909835815,-1,-1
671,0.943481981754303,0.7154471278190613,-1,-1
672,1.6493568420410156,0.5825123190879822,-1,-1
673,1.0606086254119873,0.6906211972236633,0.9853633501455112,0.656912209889001
674,0.8249260783195496,0.7792096138000488,-1,-1
675,1.214964509010315,0.6656626462936401,-1,-1
676,0.9534656405448914,0.7283720970153809,-1,-1
677,1.346566915512085,0.6388499140739441,0.9443358953331179,0.6728076639646279
678,1.000064492225647,0.7235420942306519,-1,-1
679,0.7189451456069946,0.8001768589019775,-1,-1
680,1.2379759550094604,0.665310263633728,-1,-1
681,1.1224812269210815,0.6906542181968689,1.1966824829848592,0.6237533998186764
682,1.1343533992767334,0.6785714030265808,-1,-1
683,1.2557560205459595,0.6350194811820984,-1,-1
684,1.00194251537323,0.7272727489471436,-1,-1
685,1.0072358846664429,0.6984251737594604,1.1385961285526889,0.6269430051813472
686,1.4671025276184082,0.6224029064178467,-1,-1
687,1.1262362003326416,0.689261257648468,-1,-1
688,1.045245885848999,0.7054108381271362,-1,-1
689,0.8221637010574341,0.7757847309112549,1.1545013764496082,0.6111111111111112
690,1.2513611316680908,0.6503923535346985,-1,-1
691,0.9140309691429138,0.7411214709281921,-1,-1
692,0.9684106707572937,0.7268244624137878,-1,-1
693,0.8274990916252136,0.7678571343421936,0.9340835585048115,0.630297565374211
694,1.228840947151184,0.6578313112258911,-1,-1
695,1.159659743309021,0.681024432182312,-1,-1
696,1.0689665079116821,0.7030184864997864,-1,-1
697,0.9992197155952454,0.716759443283081,1.0502120698934438,0.6415279138099902
698,0.9157810211181641,0.7286356687545776,-1,-1
699,1.1156394481658936,0.6731898188591003,-1,-1
700,1.1472660303115845,0.6731216311454773,-1,-1
701,1.1537721157073975,0.6983240246772766,0.8667641864281144,0.6789862724392819
702,1.2886366844177246,0.6657801270484924,-1,-1
703,1.4182608127593994,0.6212731599807739,-1,-1
704,1.1106150150299072,0.7055702805519104,-1,-1
705,1.1626405715942383,0.6686792373657227,1.3077879757465591,0.5965858041329739
706,1.1597900390625,0.6792270541191101,-1,-1
707,1.0948668718338013,0.671693742275238,-1,-1
708,1.4214344024658203,0.6379585266113281,-1,-1
709,0.9197962880134583,0.7334293723106384,1.0646281211068385,0.6192560175054704
710,1.0833033323287964,0.6930555701255798,-1,-1
711,1.1325480937957764,0.6712328791618347,-1,-1
712,1.1031430959701538,0.6905626058578491,-1,-1
713,1.202867865562439,0.6563169360160828,0.9170696080024606,0.6571428571428571
714,1.1727243661880493,0.6640852093696594,-1,-1
715,1.2710829973220825,0.6421343088150024,-1,-1
716,1.3091100454330444,0.6707759499549866,-1,-1
717,1.2369258403778076,0.6637167930603027,1.181424702093017,0.6169706582077716
718,0.7568080425262451,0.7766863107681274,-1,-1
719,1.240044116973877,0.6352841258049011,-1,-1
720,1.2404788732528687,0.6441367864608765,-1,-1
721,1.0319130420684814,0.7052947282791138,0.801235954956652,0.7170818505338078
722,1.0547658205032349,0.6957983374595642,-1,-1
723,1.4442616701126099,0.6221498250961304,-1,-1
724,0.9114997982978821,0.7452681660652161,-1,-1
725,1.0498296022415161,0.7165048718452454,1.2793740250938397,0.6026823134953898
726,0.9414534568786621,0.7285714149475098,-1,-1
727,1.065386176109314,0.705546498298645,-1,-1
728,1.1138701438903809,0.6987410187721252,-1,-1
729,0.9229810833930969,0.7451523542404175,1.2292262687402613,0.6220588235294118
730,1.1318273544311523,0.6824489831924438,-1,-1
731,1.1522213220596313,0.6832844614982605,-1,-1
732,1.2109209299087524,0.6765163540840149,-1,-1
733,1.2236101627349854,0.6594700813293457,0.924710420537586,0.7179752066115702
734,1.0651922225952148,0.6927465200424194,-1,-1
735,1.097643256187439,0.672625720500946,-1,-1
736,1.0918117761611938,0.6983203887939453,-1,-1
737,1.0876562595367432,0.7047522664070129,1.2787660292535483,0.5867530597552196
738,1.1600171327590942,0.6669291257858276,-1,-1
739,0.6959143877029419,0.7877813577651978,-1,-1
740,1.0204730033874512,0.7070161700248718,-1,-1
741,1.3256821632385254,0.6649484634399414,1.2948018912982224,0.6127819548872181
742,1.0647343397140503,0.6966292262077332,-1,-1
743,0.9170371294021606,0.7379134893417358,-1,-1
744,1.1153457164764404,0.6738627552986145,-1,-1
745,1.0148274898529053,0.711875855922699,1.393982778775284,0.5847255369928401
746,1.2205352783203125,0.6804261207580566,-1,-1
747,0.9038606286048889,0.7512195110321045,-1,-1
748,0.9202499389648438,0.7443777918815613,-1,-1
749,1.2266857624053955,0.6831517219543457,1.0455642405382644,0.6338797814207651
750,1.256902813911438,0.6589928269386292,-1,-1
751,1.1939527988433838,0.6638078689575195,-1,-1
752,1.2784160375595093,0.6626505851745605,-1,-1
753,1.0200172662734985,0.7209664583206177,1.1848128212684925,0.6089785296031229
754,0.8622382283210754,0.7506361603736877,-1,-1
755,0.8291428089141846,0.7400568127632141,-1,-1
756,1.1401296854019165,0.6659451723098755,-1,-1
757,1.1805883646011353,0.6881818175315857,1.1142571441695894,0.6232604373757455
758,1.1077326536178589,0.704807698726654,-1,-1
759,1.303254246711731,0.6593245267868042,-1,-1
760,1.0266178846359253,0.7247386574745178,-1,-1
761,1.0342848300933838,0.7161531448364258,1.1596727942278284,0.5998003992015968
762,1.1459007263183594,0.7019134163856506,-1,-1
763,1.11831796169281,0.7237277030944824,-1,-1
764,1.0573203563690186,0.7064760327339172,-1,-1
765,1.0224050283432007,0.7219343781471252,0.9866443890854588,0.6380789022298456
766,1.5914946794509888,0.5974729061126709,-1,-1
767,0.9691029787063599,0.727450966835022,-1,-1
768,1.1926218271255493,0.6626262664794922,-1,-1
769,0.9094323515892029,0.7348366975784302,0.7984694937323782,0.6840466926070039
770,1.1198923587799072,0.6806883215904236,-1,-1
771,1.350325345993042,0.6506733894348145,-1,-1
772,1.3192498683929443,0.6402877569198608,-1,-1
773,0.828543484210968,0.7705977559089661,0.6817740622077457,0.736612702366127
774,1.1862019300460815,0.6932104229927063,-1,-1
775,0.9346597790718079,0.7320987582206726,-1,-1
776,1.091192364692688,0.6980161666870117,-1,-1
777,1.126508355140686,0.7091208100318909,1.3952905405232834,0.572961373390558
778,1.1494861841201782,0.6723646521568298,-1,-1
779,0.8256053328514099,0.7637283205986023,-1,-1
780,0.8994619250297546,0.7339712977409363,-1,-1
781,1.3449980020523071,0.6505050659179688,1.0525073035288666,0.6153846153846154
782,1.163853406906128,0.6878612637519836,-1,-1
783,0.9590119123458862,0.7249589562416077,-1,-1
784,1.248489260673523,0.6499626040458679,-1,-1
785,0.9786739349365234,0.7181500792503357,1.263897917708572,0.6052295918367347
786,0.8093279004096985,0.7757847309112549,-1,-1
787,0.9491782784461975,0.7348111867904663,-1,-1
788,1.1480536460876465,0.6910953521728516,-1,-1
789,1.4079346656799316,0.6270096302032471,1.198231941631862,0.6028571428571429
790,1.046435832977295,0.6940298676490784,-1,-1
791,1.045279860496521,0.6981678009033203,-1,-1
792,1.540244460105896,0.595174252986908,-1,-1
793,0.9423381090164185,0.7302247881889343,1.108177868271743,0.6338268792710706
794,1.3124120235443115,0.641721248626709,-1,-1
795,1.2304317951202393,0.6530278325080872,-1,-1
796,1.3371942043304443,0.6356673836708069,-1,-1
797,1.219611644744873,0.6746575236320496,1.2172780854120693,0.5786219081272085
798,0.9216839075088501,0.7383458614349365,-1,-1
799,1.183234691619873,0.6685039401054382,-1,-1
800,1.3389867544174194,0.6417197585105896,-1,-1
801,0.9968750476837158,0.7240398526191711,1.1941506537732145,0.6180422264875239
802,0.8035963773727417,0.7658079862594604,-1,-1
803,1.0611851215362549,0.7054794430732727,-1,-1
804,1.1284289360046387,0.6770073175430298,-1,-1
805,1.275431752204895,0.6468842625617981,1.5089135082756602,0.555640243902439
806,0.9321667551994324,0.7249224185943604,-1,-1
807,1.3172427415847778,0.6502016186714172,-1,-1
808,0.939887285232544,0.7170349359512329,-1,-1
809,0.9710501432418823,0.7249114513397217,0.826085377712639,0.7066326530612245
810,1.0317765474319458,0.716738224029541,-1,-1
811,1.1643661260604858,0.6772727370262146,-1,-1
812,1.018577218055725,0.7158878445625305,-1,-1
813,1.0236241817474365,0.7019544243812561,0.8493845592291591,0.6725239616613419
814,1.0799856185913086,0.7279855012893677,-1,-1
815,0.9408926367759705,0.7295918464660645,-1,-1
816,1.0159599781036377,0.7016689777374268,-1,-1
817,1.3287396430969238,0.6630541682243347,0.9537543796789748,0.6546146527117032
818,1.0327516794204712,0.6916462182998657,-1,-1
819,0.8923754692077637,0.7236136198043823,-1,-1
820,1.0299328565597534,0.7146643400192261,-1,-1
821,1.1015657186508179,0.682539701461792,0.9706121198801392,0.6310432569974554
822,1.0906709432601929,0.6924384236335754,-1,-1
823,0.9287098050117493,0.7314440011978149,-1,-1
824,1.1282020807266235,0.6856906414031982,-1,-1
825,1.0437201261520386,0.7096114754676819,1.1238753027095025,0.6282051282051282
826,0.8981072306632996,0.7547468543052673,-1,-1
827,1.336517095565796,0.6314984560012817,-1,-1
828,1.0062307119369507,0.7093470096588135,-1,-1
829,1.2008459568023682,0.6686747074127197,0.8066933051241182,0.7119938884644768
830,1.0332075357437134,0.7238562107086182,-1,-1
831,0.9001768827438354,0.7285407781600952,-1,-1
832,1.4284905195236206,0.609944760799408,-1,-1
833,1.558121919631958,0.5827620029449463,0.8464362591411626,0.7170846394984326
834,0.9239292740821838,0.7399267554283142,-1,-1
835,0.8237559795379639,0.777319610118866,-1,-1
836,0.7999355792999268,0.7700084447860718,-1,-1
837,1.062556505203247,0.7031047940254211,0.9650706823279218,0.6676829268292683
838,1.0343811511993408,0.6892950534820557,-1,-1
839,1.300219178199768,0.6414285898208618,-1,-1
840,1.3360226154327393,0.6395257115364075,-1,-1
841,1.065602421760559,0.689261257648468,1.0468376598222733,0.6269797924631348
842,0.989483118057251,0.7302383780479431,-1,-1
843,1.0101670026779175,0.7104795575141907,-1,-1
844,1.0174200534820557,0.704781711101532,-1,-1
845,1.2374203205108643,0.6646603345870972,1.1079865906674788,0.6317606444188723
846,1.1771347522735596,0.7026143670082092,-1,-1
847,1.1556167602539062,0.6760124564170837,-1,-1
848,1.0292906761169434,0.7025257349014282,-1,-1
849,0.8993019461631775,0.7271929979324341,1.386717788174621,0.5969756738987508
850,1.3145030736923218,0.6508504748344421,-1,-1
851,0.8943514227867126,0.7265258431434631,-1,-1
852,1.2978935241699219,0.6442382335662842,-1,-1
853,1.143466830253601,0.6826997399330139,0.9547195138338811,0.6593186372745491
854,1.07656729221344,0.7075892686843872,-1,-1
855,1.0797157287597656,0.713168203830719,-1,-1
856,0.9143902063369751,0.7260018587112427,-1,-1
857,0.7277233600616455,0.7831050157546997,0.9383935985323028,0.6534727408513816
858,1.30800199508667,0.6404682397842407,-1,-1
859,1.0228205919265747,0.7053364515304565,-1,-1
860,1.2105193138122559,0.6666666865348816,-1,-1
861,1.16776442527771,0.6949860453605652,1.277866032857661,0.611716621253406
862,0.9294122457504272,0.7265486717224121,-1,-1
863,0.9451476335525513,0.7267221808433533,-1,-1
864,0.8870256543159485,0.7315541505813599,-1,-1
865,1.3221545219421387,0.6461232900619507,0.7076486175240378,0.7120418848167539
866,1.1944657564163208,0.6617210507392883,-1,-1
867,1.0487799644470215,0.6953125,-1,-1
868,1.2046480178833008,0.6654240489006042,-1,-1
869,0.8526206612586975,0.7376425862312317,0.9784932186927947,0.654557463672391
870,1.088417887687683,0.6842553019523621,-1,-1
871,0.6875699758529663,0.7753883004188538,-1,-1
872,1.114540457725525,0.6970310211181641,-1,-1
873,1.1163686513900757,0.692307710647583,0.9459746554877108,0.636296840558413
874,0.9641894698143005,0.7249283790588379,-1,-1
875,1.0473191738128662,0.6835317611694336,-1,-1
876,1.0809351205825806,0.7032151818275452,-1,-1
877,0.9713464975357056,0.7359597682952881,0.7491292755153398,0.7175043327556326
878,1.1897486448287964,0.6669484376907349,-1,-1
879,0.9638211727142334,0.7272727489471436,-1,-1
880,0.959217369556427,0.709854006767273,-1,-1
881,1.0575840473175049,0.701536238193512,1.3649203461401864,0.5628539071347678
882,1.2456127405166626,0.6775244474411011,-1,-1
883,1.3895031213760376,0.6256603598594666,-1,-1
884,1.3492838144302368,0.642625629901886,-1,-1
885,1.4255131483078003,0.6068464517593384,1.090468791308324,0.6143646408839779
886,1.014780044555664,0.7067567706108093,-1,-1
887,0.9782657623291016,0.7220190167427063,-1,-1
888,1.0742995738983154,0.6987136006355286,-1,-1
889,0.8738057613372803,0.7437137365341187,1.1323432418900699,0.6192893401015228
890,1.1082403659820557,0.6840277910232544,-1,-1
891,0.8525553345680237,0.7535410523414612,-1,-1
892,0.8191502690315247,0.7662152647972107,-1,-1
893,0.9728264808654785,0.7368873357772827,1.1520062976852987,0.6078838174273858
894,1.3031259775161743,0.6543654203414917,-1,-1
895,1.2217856645584106,0.6794071793556213,-1,-1
896,1.3884493112564087,0.6312555074691772,-1,-1
897,0.9748376607894897,0.7121896147727966,1.4308098993336844,0.587360594795539
898,0.8945875763893127,0.7434402108192444,-1,-1
899,0.8432892560958862,0.7524193525314331,-1,-1
900,1.2821696996688843,0.6636466383934021,-1,-1
901,1.2450721263885498,0.6813644170761108,1.2217616981093018,0.5936794582392777
902,1.249947190284729,0.650343656539917,-1,-1
903,0.9695175290107727,0.7177083492279053,-1,-1
904,1.058890700340271,0.6959459185600281,-1,-1
905,0.9402873516082764,0.7215799689292908,1.0963259906975371,0.6476534296028881
906,1.1683707237243652,0.6701868176460266,-1,-1
907,0.8201996684074402,0.7716262936592102,-1,-1
908,0.9949461817741394,0.7079207897186279,-1,-1
909,0.9717904925346375,0.7033831477165222,1.0169642265953311,0.6375451263537906
910,1.3312441110610962,0.6441280841827393,-1,-1
911,1.0520007610321045,0.692778468132019,-1,-1
912,1.4285790920257568,0.633155107498169,-1,-1
913,1.2525300979614258,0.6794605851173401,1.058349945588712,0.6157540826128722
914,1.2403267621994019,0.6539682745933533,-1,-1
915,1.051900863647461,0.6943150162696838,-1,-1
916,1.1106021404266357,0.7188879251480103,-1,-1
917,1.107008695602417,0.6854783296585083,1.3277383703093288,0.5824022346368715
918,1.1823053359985352,0.6932305097579956,-1,-1
919,0.9655221104621887,0.7305389046669006,-1,-1
920,1.097081184387207,0.698695957660675,-1,-1
921,1.2496892213821411,0.6637167930603027,0.8133138721739804,0.6880787037037037
922,0.9230148196220398,0.7170087695121765,-1,-1
923,1.1330113410949707,0.6899003982543945,-1,-1
924,1.1421689987182617,0.7080072164535522,-1,-1
925,1.384035348892212,0.6395604610443115,1.1025405484964632,0.642169728783902
926,0.9920973777770996,0.7173029780387878,-1,-1
927,1.2068980932235718,0.6753926873207092,-1,-1
928,1.1021355390548706,0.7052980065345764,-1,-1
929,1.009197473526001,0.6993166208267212,0.752800828701741,0.7094594594594594
930,1.1350470781326294,0.7039641737937927,-1,-1
931,1.1634927988052368,0.6585366129875183,-1,-1
932,1.0891926288604736,0.7080444097518921,-1,-1
933,1.1889808177947998,0.6947761178016663,0.987645766550443,0.6540404040404041
934,1.1391358375549316,0.6954828500747681,-1,-1
935,0.954758882522583,0.7234042286872864,-1,-1
936,1.0543384552001953,0.7115384340286255,-1,-1
937,1.1571722030639648,0.6814159154891968,1.0488259841918945,0.6088
938,0.9142980575561523,0.7403072714805603,-1,-1
939,1.1083136796951294,0.6977124214172363,-1,-1
940,0.872123122215271,0.7641255855560303,-1,-1
941,0.9655860066413879,0.7320799231529236,0.9772597585575709,0.6916354556803995
942,0.7462576627731323,0.7772988677024841,-1,-1
943,1.2094347476959229,0.649076521396637,-1,-1
944,0.9134117960929871,0.7280118465423584,-1,-1
945,0.8663541078567505,0.7475380301475525,1.1082575360485913,0.6435385949696444
946,1.4004902839660645,0.6109253168106079,-1,-1
947,1.0319318771362305,0.7189189195632935,-1,-1
948,1.0564689636230469,0.7297830581665039,-1,-1
949,1.1202385425567627,0.688654363155365,0.9227606321944565,0.6567622950819673
950,1.055801510810852,0.7075555324554443,-1,-1
951,0.7788308262825012,0.7651006579399109,-1,-1
952,0.9331962466239929,0.7370316982269287,-1,-1
953,1.2685950994491577,0.6669470071792603,1.0793181388025488,0.6580278128950695
954,1.0357400178909302,0.7297872304916382,-1,-1
955,1.082726240158081,0.695305585861206,-1,-1
956,0.8388302326202393,0.7584664821624756,-1,-1
957,0.9371988773345947,0.7185103893280029,1.3641845913915676,0.5450643776824035
958,0.9840612411499023,0.7329020500183105,-1,-1
959,1.379896879196167,0.6387665271759033,-1,-1
960,1.0309697389602661,0.7118786573410034,-1,-1
961,1.253881812095642,0.6307252049446106,1.119896538061299,0.6410871302957634
962,1.500813364982605,0.6203501224517822,-1,-1
963,1.1926603317260742,0.6689189076423645,-1,-1
964,1.0088328123092651,0.7200784683227539,-1,-1
965,0.963641881942749,0.7158983945846558,1.1809021059775586,0.6237785016286646
966,1.1437187194824219,0.6601256132125854,-1,-1
967,1.1880183219909668,0.6640852093696594,-1,-1
968,1.1199159622192383,0.6962617039680481,-1,-1
969,1.1001070737838745,0.7151162624359131,1.2211566672285186,0.6085300837776085
970,0.7038394212722778,0.783446729183197,-1,-1
971,0.9735803604125977,0.7320144176483154,-1,-1
972,0.9662615060806274,0.7232360243797302,-1,-1
973,1.0027819871902466,0.701545774936676,0.8804281162469352,0.6490939044481054
974,1.2350883483886719,0.6635802388191223,-1,-1
975,1.1777902841567993,0.6570702791213989,-1,-1
